1;;;;
;TTThe Romance Of Paris 2 спальный;Color:color:0;серый:0;TTThe Romance Of Paris 2 спальный
;TTPersia Семейный;Color:color:0;коричневый:0;TTPersia Семейный
;TTCornflowers 1.5 спальный;Color:color:0;бежевый:0;TTCornflowers 1.5 спальный
;TTPersia 2 спальный;Color:color:0;коричневый:0;TTPersia 2 спальный
;TTDolphins 2 спальный;Color:color:0;голубой:0;TTDolphins 2 спальный
;TTIndonesia 2 спальный;Color:color:0;розовый:0;TTIndonesia 2 спальный
;TTIndonesia Евро;Color:color:0;розовый:0;TTIndonesia Евро
;TTIndonesia Семейный;Color:color:0;розовый:0;TTIndonesia Семейный
;TTPersia Евро;Color:color:0;коричневый:0;TTPersia Евро
;TTImperatritsa 2 спальный;Color:color:0;коричневый:0;TTImperatritsa 2 спальный
;TTImperatritsa Семейный;Color:color:0;коричневый:0;TTImperatritsa Семейный
;TTM 140x200;Color:color:0;терракотовый:0;TTM 140x200
;TTMG-04 1.5 спальный;Color:color:0;белый:0;TTMG-04 1.5 спальный
;TTMG-05 2 спальный;Color:color:0;белый:0;TTMG-05 2 спальный
;TTPNJC-24 Евро (230х250) 2 наволочки (50х70);Color:color:0;салатовый:0;TTPNJC-24 Евро (230х250) 2 наволочки (50х70)
;TTPRC-18 240x260;Color:color:0;серый:0;TTPRC-18 240x260
;LS8515;Color:color:0;синий:0;LS8515
;TTPRC-R-15 160x200;Color:color:0;белый:0;TTPRC-R-15 160x200
;TTPRC-R-15 200x220;Color:color:0;белый:0;TTPRC-R-15 200x220
;TTBakkardi 1.5 спальный;Color:color:0;коричневый:0;TTBakkardi 1.5 спальный
;TTBakkardi 2 спальный;Color:color:0;коричневый:0;TTBakkardi 2 спальный
;TTBakkardi Евро;Color:color:0;коричневый:0;TTBakkardi Евро
;GR01-00017028;Color:color:0;фиолетовый:0;GR01-00017028
;LS8654;Color:color:0;коричневый:0;LS8654
;GR01-00005171;Color:color:0;бежевый:0;GR01-00005171
;GR01-00016943;Color:color:0;коричневый:0;GR01-00016943
;GR01-00014354;Color:color:0;желтый:0;GR01-00014354
;GR01-00014354;Color:color:1;синий:1;GR01-00014354
;GR01-00016968;Color:color:0;розовый:0;GR01-00016968
;GR01-00016968;Color:color:1;мульти:1;GR01-00016968
;GR01-00017300;Color:color:0;фиолетовый:0;GR01-00017300
;GR01-00017300;Color:color:1;мульти:1;GR01-00017300
;TTPM fioletovaya 180x200;Color:color:0;фиолетовый:0;TTPM fioletovaya 180x200
;TTPT persikovyy 200x200;Color:color:0;персиковый:0;TTPT persikovyy 200x200
;GR01-00008550;Color:color:0;зеленый:0;GR01-00008550
;GR01-00008550;Color:color:1;мульти:1;GR01-00008550
;GR01-00017814;Color:color:0;красный:0;GR01-00017814
;GR01-00018810;Color:color:0;зеленый:0;GR01-00018810
;GR01-00018997;Color:color:0;синий:0;GR01-00018997
;GR01-00018807;Color:color:0;лиловый:0;GR01-00018807
;GR01-00018995;Color:color:0;оранжевый:0;GR01-00018995
;GR01-00018802;Color:color:0;желтый:0;GR01-00018802
;GR01-00018998;Color:color:0;зеленый:0;GR01-00018998
;GR01-00006893;Color:color:0;лиловый:0;GR01-00006893
;GR01-00019083;Color:color:0;розовый:0;GR01-00019083
;GR01-00019073;Color:color:0;синий:0;GR01-00019073
;TTNegniy buket 2 спальный;Color:color:0;розовый:0;TTNegniy buket 2 спальный
;TTBatterfly 1.5 спальный;Color:color:0;серый:0;TTBatterfly 1.5 спальный
;TTBatterfly 2 спальный;Color:color:0;серый:0;TTBatterfly 2 спальный
;TTBatterfly Евро;Color:color:0;серый:0;TTBatterfly Евро
;GR01-00016757;Color:color:0;красный:0;GR01-00016757
;TTA-168 2 спальный;Color:color:0;бежевый:0;TTA-168 2 спальный
;GR01-00016758;Color:color:0;фуксия:0;GR01-00016758
;GR01-00016758;Color:color:1;мульти:1;GR01-00016758
;GR01-00017571;Color:color:0;розовый:0;GR01-00017571
;3008;Color:color:0;коралловый:0;3008
;GR01-00018277;Color:color:0;салатовый:0;GR01-00018277
;GR01-00018268;Color:color:0;бежевый:0;GR01-00018268
;5419;Color:color:0;красный:0;5419
;GR01-00019084;Color:color:0;лиловый:0;GR01-00019084
;GR01-00019080;Color:color:0;бордовый:0;GR01-00019080
;GR01-00019079;Color:color:0;желтый:0;GR01-00019079
;GR01-00018290;Color:color:0;розовый:0;GR01-00018290
;п020;Color:color:0;черный:0;п020
;п021;Color:color:0;черный:0;п021
;п023;Color:color:0;черный:0;п023
;п024;Color:color:0;черный:0;п024
;п024-d127946;Color:color:0;черный:0;п024-d127946
;п023-d127947;Color:color:0;черный:0;п023-d127947
;GR01-00017563;Color:color:0;бежевый:0;GR01-00017563
;GR01-00019240;Color:color:0;лавандовый:0;GR01-00019240
;2639-d128325;Color:color:0;красный:0;2639-d128325
;GR01-00019076;Color:color:0;зеленый:0;GR01-00019076
;TTGRAVEL Siyah 70x120;Color:color:0;черный:0;TTGRAVEL Siyah 70x120
;TTA-128 1.5 спальный;Color:color:0;розовый:0;TTA-128 1.5 спальный
;TTPMP-10 Евро (230х250) 2 наволочки (50х70);Color:color:0;серый:0;TTPMP-10 Евро (230х250) 2 наволочки (50х70)
;TTДБ-39 1.5 спальный;Color:color:0;розовый:0;TTДБ-39 1.5 спальный
;TTSadko korich 1.5 спальный;Color:color:0;бежевый:0;TTSadko korich 1.5 спальный
;GR01-00014961;Color:color:0;лиловый:0;GR01-00014961
;TTSadko korich 2 спальный;Color:color:0;бежевый:0;TTSadko korich 2 спальный
;TTSadko korich Евро;Color:color:0;бежевый:0;TTSadko korich Евро
;TTSadko korich Семейный;Color:color:0;бежевый:0;TTSadko korich Семейный
;GR01-00021047;Color:color:0;серый:0;GR01-00021047
;GR01-00020221;Color:color:0;коричневый:0;GR01-00020221
;GR01-00020210;Color:color:0;коричневый:0;GR01-00020210
;GR01-00020236;Color:color:0;коричневый:0;GR01-00020236
;GR01-00020223;Color:color:0;красный:0;GR01-00020223
;GR01-00020224;Color:color:0;синий:0;GR01-00020224
;GR01-00020215;Color:color:0;черный:0;GR01-00020215
;GR01-00020235;Color:color:0;черный:0;GR01-00020235
;GR01-00020233;Color:color:0;черный:0;GR01-00020233
;GR01-00020220;Color:color:0;черный:0;GR01-00020220
;2466-d130365;Color:color:0;синий:0;2466-d130365
;GR01-00021160;Color:color:0;синий:0;GR01-00021160
;GR01-00021271;Color:color:0;черный:0;GR01-00021271
;GR01-00020837;Color:color:0;синий:0;GR01-00020837
;GR01-00021162;Color:color:0;фиолетовый:0;GR01-00021162
;GR01-00021012;Color:color:0;бежевый:0;GR01-00021012
;GR01-00021164;Color:color:0;зеленый:0;GR01-00021164
;GR01-00021001;Color:color:0;бордовый:0;GR01-00021001
;GR01-00020838;Color:color:0;бордовый:0;GR01-00020838
;GR01-00021148;Color:color:0;синий:0;GR01-00021148
;GR01-00020866;Color:color:0;хаки:0;GR01-00020866
;GR01-00021149;Color:color:0;коричневый:0;GR01-00021149
;GR01-00021173;Color:color:0;синий:0;GR01-00021173
;GR01-00020883;Color:color:0;синий:0;GR01-00020883
;GR01-00021289;Color:color:0;лиловый:0;GR01-00021289
;GR01-00020951;Color:color:0;черный:0;GR01-00020951
;GR01-00021023;Color:color:0;бордовый:0;GR01-00021023
;GR01-00021171;Color:color:0;зеленый:0;GR01-00021171
;GR01-00020757;Color:color:0;черный:0;GR01-00020757
;GR01-00021038;Color:color:0;серый:0;GR01-00021038
;GR01-00020879;Color:color:0;синий:0;GR01-00020879
;GR01-00021147;Color:color:0;коричневый:0;GR01-00021147
;GR01-00020640;Color:color:0;бежевый:0;GR01-00020640
;GR01-00020640;Color:color:1;коричневый:1;GR01-00020640
;GR01-00021177;Color:color:0;хаки:0;GR01-00021177
;GR01-00020616;Color:color:0;черный:0;GR01-00020616
;GR01-00021145;Color:color:0;фиолетовый:0;GR01-00021145
;GR01-00021169;Color:color:0;оранжевый:0;GR01-00021169
;GR01-00020756;Color:color:0;синий:0;GR01-00020756
;GR01-00021146;Color:color:0;синий:0;GR01-00021146
;GR01-00021163;Color:color:0;бордовый:0;GR01-00021163
;GR01-00020741;Color:color:0;коричневый:0;GR01-00020741
;GR01-00021291;Color:color:0;желтый:0;GR01-00021291
;GR01-00020887;Color:color:0;черный:0;GR01-00020887
;GR01-00021176;Color:color:0;серый:0;GR01-00021176
;GR01-00021264;Color:color:0;фиолетовый:0;GR01-00021264
;GR01-00020724;Color:color:0;бежевый:0;GR01-00020724
;GR01-00020896;Color:color:0;лиловый:0;GR01-00020896
;GR01-00020889;Color:color:0;зеленый:0;GR01-00020889
;GR01-00020628;Color:color:0;коричневый:0;GR01-00020628
;GR01-00020628;Color:color:1;синий:1;GR01-00020628
;GR01-00021054;Color:color:0;синий:0;GR01-00021054
;GR01-00021255;Color:color:0;синий:0;GR01-00021255
;GR01-00021032;Color:color:0;бежевый:0;GR01-00021032
;GR01-00020625;Color:color:0;голубой:0;GR01-00020625
;GR01-00020625;Color:color:1;синий:1;GR01-00020625
;GR01-00021048;Color:color:0;серый:0;GR01-00021048
;GR01-00021258;Color:color:0;розовый:0;GR01-00021258
;GR01-00021293;Color:color:0;коричневый:0;GR01-00021293
;GR01-00020821;Color:color:0;черный:0;GR01-00020821
;GR01-00021265;Color:color:0;лиловый:0;GR01-00021265
;GR01-00020881;Color:color:0;черный:0;GR01-00020881
;GR01-00021256;Color:color:0;бордовый:0;GR01-00021256
;GR01-00021137;Color:color:0;фиолетовый:0;GR01-00021137
;GR01-00021254;Color:color:0;хаки:0;GR01-00021254
;GR01-00021294;Color:color:0;зеленый:0;GR01-00021294
;GR01-00020759;Color:color:0;коричневый:0;GR01-00020759
;GR01-00021253;Color:color:0;лиловый:0;GR01-00021253
;GR01-00021172;Color:color:0;фиолетовый:0;GR01-00021172
;GR01-00021170;Color:color:0;розовый:0;GR01-00021170
;GR01-00020878;Color:color:0;черный:0;GR01-00020878
;GR01-00020795;Color:color:0;хаки:0;GR01-00020795
;GR01-00021024;Color:color:0;серый:0;GR01-00021024
;GR01-00020793;Color:color:0;голубой:0;GR01-00020793
;GR01-00020905;Color:color:0;розовый:0;GR01-00020905
;GR01-00020791;Color:color:0;синий:0;GR01-00020791
;GR01-00021043;Color:color:0;коричневый:0;GR01-00021043
;GR01-00021041;Color:color:0;синий:0;GR01-00021041
;GR01-00020082;Color:color:0;черный:0;GR01-00020082
;GR01-00020083;Color:color:0;синий:0;GR01-00020083
;GR01-00020874;Color:color:0;красный:0;GR01-00020874
;GR01-00020641;Color:color:0;красный:0;GR01-00020641
;GR01-00020709;Color:color:0;салатовый:0;GR01-00020709
;GR01-00020707;Color:color:0;зеленый:0;GR01-00020707
;GR01-00020701;Color:color:0;красный:0;GR01-00020701
;GR01-00020695;Color:color:0;оранжевый:0;GR01-00020695
;GR01-00020696;Color:color:0;салатовый:0;GR01-00020696
;GR01-00021283;Color:color:0;бордовый:0;GR01-00021283
;GR01-00021008;Color:color:0;коричневый:0;GR01-00021008
;GR01-00021287;Color:color:0;коралловый:0;GR01-00021287
;GR01-00021280;Color:color:0;коричневый:0;GR01-00021280
;GR01-00021275;Color:color:0;оранжевый:0;GR01-00021275
;GR01-00021003;Color:color:0;бордовый:0;GR01-00021003
;GR01-00021299;Color:color:0;серый:0;GR01-00021299
;GR01-00020515;Color:color:0;синий:0;GR01-00020515
;GR01-00021281;Color:color:0;зеленый:0;GR01-00021281
;GR01-00020802;Color:color:0;серый:0;GR01-00020802
;GR01-00021004;Color:color:0;серый:0;GR01-00021004
;GR01-00021006;Color:color:0;коричневый:0;GR01-00021006
;GR01-00021034;Color:color:0;синий:0;GR01-00021034
;GR01-00021036;Color:color:0;коричневый:0;GR01-00021036
;GR01-00021000;Color:color:0;коричневый:0;GR01-00021000
;GR01-00021007;Color:color:0;черный:0;GR01-00021007
;GR01-00021035;Color:color:0;бордовый:0;GR01-00021035
;GR01-00021037;Color:color:0;голубой:0;GR01-00021037
;GR01-00021033;Color:color:0;синий:0;GR01-00021033
;GR01-00020950;Color:color:0;синий:0;GR01-00020950
;GR01-00020689;Color:color:0;коричневый:0;GR01-00020689
;TTSakura 1.5 спальный;Color:color:0;белый:0;TTSakura 1.5 спальный
;TTEuphoria130 1.5 спальный;Color:color:0;бежевый:0;TTEuphoria130 1.5 спальный
;TTEuphoria130 2 спальный;Color:color:0;бежевый:0;TTEuphoria130 2 спальный
;TTEuphoria130 Евро;Color:color:0;бежевый:0;TTEuphoria130 Евро
;TTДБ-40 1.5 спальный;Color:color:0;голубой:0;TTДБ-40 1.5 спальный
;GR01-00020996;Color:color:0;коричневый:0;GR01-00020996
;GR01-00021010;Color:color:0;синий:0;GR01-00021010
;GR01-00021018;Color:color:0;бордовый:0;GR01-00021018
;GR01-00021009;Color:color:0;оранжевый:0;GR01-00021009
;144-d131867;Color:color:0;бордовый:0;144-d131867
;GR01-00021807;Color:color:0;фиолетовый:0;GR01-00021807
;GR01-00021559;Color:color:0;бордовый:0;GR01-00021559
;GR01-00021066;Color:color:0;черный:0;GR01-00021066
;GR01-00021159;Color:color:0;голубой:0;GR01-00021159
;GR01-00020697;Color:color:0;зеленый:0;GR01-00020697
;GR01-00020708;Color:color:0;оранжевый:0;GR01-00020708
;GR01-00020706;Color:color:0;фиолетовый:0;GR01-00020706
;GR01-00020714;Color:color:0;серый:0;GR01-00020714
;GR01-00020617;Color:color:0;коричневый:0;GR01-00020617
;GR01-00020617;Color:color:1;розовый:1;GR01-00020617
;GR01-00020539;Color:color:0;синий:0;GR01-00020539
;GR01-00020543;Color:color:0;черный:0;GR01-00020543
;GR01-00020693;Color:color:0;зеленый:0;GR01-00020693
;GR01-00021161;Color:color:0;коричневый:0;GR01-00021161
;GR01-00021175;Color:color:0;оранжевый:0;GR01-00021175
;GR01-00021262;Color:color:0;желтый:0;GR01-00021262
;GR01-00021261;Color:color:0;бордовый:0;GR01-00021261
;GR01-00021174;Color:color:0;зеленый:0;GR01-00021174
;GR01-00020882;Color:color:0;рыжий:0;GR01-00020882
;GR01-00020642;Color:color:0;коричневый:0;GR01-00020642
;GR01-00020542;Color:color:0;винный:0;GR01-00020542
;GR01-00020612;Color:color:0;синий:0;GR01-00020612
;GR01-00011383;Color:color:0;фиолетовый:0;GR01-00011383
;GR01-00021022;Color:color:0;серый:0;GR01-00021022
;GR01-00011882;Color:color:0;розовый:0;GR01-00011882
;GR01-00006799;Color:color:0;оранжевый:0;GR01-00006799
;5091;Color:color:0;черный:0;5091
;GR01-00021150;Color:color:0;хаки:0;GR01-00021150
;TTB-160 Семейный;Color:color:0;оранжевый:0;TTB-160 Семейный
;TTB-104 Семейный;Color:color:0;розовый:0;TTB-104 Семейный
;3-37/2 В;Color:color:0;черный:0;3-37/2 В
;9-633 В;Color:color:0;черный:0;9-633 В
;9-633 В-d132608;Color:color:0;черный:0;9-633 В-d132608
;9-15 В;Color:color:0;черный:0;9-15 В
;897 В;Color:color:0;коричневый:0;897 В
;908 В;Color:color:0;синий:0;908 В
;908 В-d132613;Color:color:0;коричневый:0;908 В-d132613
;653 В;Color:color:0;коричневый:0;653 В
;GR01-00021691;Color:color:0;бордовый:0;GR01-00021691
;GR01-00021691;Color:color:1;мульти:1;GR01-00021691
;GR01-00021690;Color:color:0;коричневый:0;GR01-00021690
;GR01-00021690;Color:color:1;мульти:1;GR01-00021690
;GR01-00021689;Color:color:0;бордовый:0;GR01-00021689
;GR01-00021689;Color:color:1;мульти:1;GR01-00021689
;GR01-00021688;Color:color:0;коричневый:0;GR01-00021688
;GR01-00021688;Color:color:1;мульти:1;GR01-00021688
;GR01-00021686;Color:color:0;коричневый:0;GR01-00021686
;GR01-00021686;Color:color:1;мульти:1;GR01-00021686
;GR01-00021687;Color:color:0;бордовый:0;GR01-00021687
;GR01-00021687;Color:color:1;мульти:1;GR01-00021687
;GR01-00021685;Color:color:0;бордовый:0;GR01-00021685
;GR01-00021685;Color:color:1;мульти:1;GR01-00021685
;GR01-00021684;Color:color:0;коричневый:0;GR01-00021684
;GR01-00021684;Color:color:1;мульти:1;GR01-00021684
;GR01-00021650;Color:color:0;зеленый:0;GR01-00021650
;GR01-00021656;Color:color:0;зеленый:0;GR01-00021656
;GR01-00021653;Color:color:0;зеленый:0;GR01-00021653
;GR01-00021647;Color:color:0;зеленый:0;GR01-00021647
;GR01-00021655;Color:color:0;черный:0;GR01-00021655
;GR01-00021657;Color:color:0;бордовый:0;GR01-00021657
;GR01-00021654;Color:color:0;бордовый:0;GR01-00021654
;GR01-00021649;Color:color:0;черный:0;GR01-00021649
;GR01-00021651;Color:color:0;бордовый:0;GR01-00021651
;GR01-00021646;Color:color:0;черный:0;GR01-00021646
;GR01-00021648;Color:color:0;бордовый:0;GR01-00021648
;TTДБ-41 1.5 спальный;Color:color:0;розовый:0;TTДБ-41 1.5 спальный
;TTD-94 2 спальный;Color:color:0;бежевый:0;TTD-94 2 спальный
;GR01-00021196;Color:color:0;бежевый:0;GR01-00021196
;GR01-00021197;Color:color:0;черный:0;GR01-00021197
